cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
21,2022,10,10,1600,17.41,18.39,17.77,56.25,64.61,61.46,11.47,13.14,12.5,0.7,1.19,1515,0.53,232.3,39.72,374.3,23.23
21,2022,10,10,1700,15.91,17.61,16.7,59.31,73.39,66.98,11.8,13.49,12.71,0.53,1.09,1622,0.3,246.2,53.13,57.33,3.81
21,2022,10,10,1800,14.48,15.98,15.15,64.82,77.27,73.12,11.56,13.46,12.58,0.55,1.24,1705,0.34,331.1,50.59,29.63,1.41
21,2022,10,10,1900,13.16,14.69,13.81,73.12,81.2,76.12,11.63,12.46,12.01,0.47,0.71,1814,0.38,350,34.83,0.79,0.04
21,2022,10,10,2000,12.52,13.19,12.85,77.55,82.8,80.6,11.6,12.3,11.95,0.41,0.6,1908,0.32,343.9,37.9,0,0.02
21,2022,10,10,2100,11.9,12.86,12.38,78.4,83.9,81.3,11.27,12.02,11.68,0.38,0.65,2006,0.33,337.2,29.46,0,0.01
21,2022,10,10,2200,11.77,12.18,11.96,76.84,83.2,80.1,10.83,11.61,11.2,0.36,0.51,2120,0.33,340.7,21.43,0,0.01
21,2022,10,10,2300,11.9,12.52,12.23,77.01,81.5,78.97,10.9,11.75,11.24,0.56,1.05,2257,0.42,13.09,41.1,0,0.01
21,2022,10,10,2400,11.9,12.52,12.16,80.7,86.1,84,11.64,12.32,11.9,0.48,0.83,2324,0.4,356.9,32.63,0,0.01
21,2022,10,11,100,10.95,12.11,11.73,85.3,91.2,88.6,11.61,12.48,12.21,0.49,0.77,36,0.31,349.8,49.13,0,0.01
21,2022,10,11,200,10.2,10.88,10.44,89,95.5,92.4,11.41,12.2,11.67,0.34,0.52,144,0.14,328.3,62.66,0,0.01
21,2022,10,11,300,10.27,11.02,10.63,89.4,95.3,92.5,11.3,12.28,11.84,0.41,0.71,213,0.19,349.6,59.57,0,0.01
21,2022,10,11,400,9.59,10.41,9.89,91.1,96,93.9,11.19,11.99,11.43,0.49,0.96,322,0.17,343.7,65.21,0,0.01
21,2022,10,11,500,10,11.02,10.44,89.4,95.3,92.5,11.33,12.23,11.69,0.46,1.16,420,0.19,28.78,62.27,0,0.01
21,2022,10,11,600,9.73,10.14,9.95,92.9,96.3,95.3,11.32,11.87,11.65,0.35,0.64,543,0.09,332.4,70.65,0,0.01
21,2022,10,11,700,9.39,9.9,9.64,94.5,97.6,96.5,11.13,11.84,11.56,0.34,0.69,652,0.13,2.59,63.82,5.15,0.3
21,2022,10,11,800,8.84,9.52,9.14,93.8,97.9,95.5,10.71,11.58,11.06,0.3,0.44,800,0.17,78.71,53.21,55.74,3.08
21,2022,10,11,900,9.39,10.41,9.81,93.5,95.5,94.4,11.06,11.92,11.43,0.3,0.45,827,0.12,168.7,62.68,134.7,7.07
21,2022,10,11,1000,10.41,13.33,12.11,86.5,94.5,90,11.9,13.47,12.72,0.42,0.83,946,0.22,177.2,56.48,152.2,10.28
21,2022,10,11,1100,13.33,16.18,14.69,72.98,87.5,80.6,12.9,14.51,13.44,0.64,1.4,1029,0.19,148.7,67.82,266,15.11
21,2022,10,11,1200,15.98,17.17,16.53,64.21,80.1,72.63,12.38,14.6,13.64,0.97,1.6,1113,0.48,198.6,57.5,865,29.08
21,2022,10,11,1300,16.93,17.88,17.37,61.55,69.99,65.43,12.23,14.03,12.97,1.02,1.93,1231,0.32,233,67.13,1085,55.05
21,2022,10,11,1400,17.41,18.22,17.94,60.13,70.33,65.08,12.47,14.5,13.38,0.97,1.73,1345,0.43,211.9,60.39,969,45.14
21,2022,10,11,1500,17.27,18.02,17.6,62.71,69.99,66.59,12.46,14.4,13.4,0.87,1.94,1409,0.52,243.3,51.47,736.3,18.29
21,2022,10,11,1600,17.2,18.02,17.59,64.61,73.73,69.19,13,14.56,13.9,0.79,1.44,1511,0.27,224.2,65.58,314.3,18.95
21,2022,10,11,1700,16.18,17.2,16.64,71.69,78.63,75.84,13.99,14.7,14.35,0.52,1,1637,0.29,290.7,54.63,89.8,4.92
21,2022,10,11,1800,15.13,16.25,15.61,76.21,83.5,81.4,14.01,14.77,14.42,0.45,0.73,1745,0.29,358.1,47.66,31.69,1.61
21,2022,10,11,1900,14.69,15.37,15.03,82.2,86.2,84.3,14.2,14.54,14.38,0.49,1.03,1819,0.44,356,27.48,0.64,0.06
21,2022,10,11,2000,14.86,15.3,15.04,84.3,86.2,85.4,14.46,14.77,14.59,0.37,0.65,1917,0.29,353.7,38.54,0,0.02
21,2022,10,11,2100,14.93,15.37,15.11,84.1,86.3,85.3,14.48,14.85,14.64,0.41,0.93,2036,0.15,340.7,64.19,0,0.02
21,2022,10,11,2200,15.03,15.37,15.16,84,86.7,85.3,14.47,15,14.69,0.5,1.16,2105,0.24,27.22,58.94,0,0.03
21,2022,10,11,2300,14.99,15.33,15.12,84.2,86.8,85.7,14.5,14.9,14.72,0.57,1.52,2208,0.17,40.76,67.68,0,0.03
21,2022,10,11,2400,14.99,15.2,15.06,86.5,87.6,87,14.76,15.08,14.89,0.62,1.93,2354,0.2,300.8,66.49,0,0.02
21,2022,10,12,100,15.03,15.23,15.08,87.3,88.4,87.8,14.9,15.22,15.03,0.66,1.32,55,0.2,300.5,67.74,0,0.03
21,2022,10,12,200,14.96,15.16,15.04,87.3,88.7,88,14.91,15.27,15.04,0.65,1.47,151,0.07,273.3,76.86,0,0.02
21,2022,10,12,300,14.86,15.03,14.92,88.6,90.2,89.5,15.03,15.32,15.17,0.6,1.2,225,0.18,274,67.45,0,0.03
21,2022,10,12,400,14.75,14.99,14.82,90.3,92.7,91.4,15.25,15.68,15.4,0.53,1.31,321,0.28,273.1,56.04,0,0.03
21,2022,10,12,500,14.55,14.82,14.62,92.6,96.4,94.7,15.51,15.98,15.75,0.44,1.01,428,0.03,78.48,78.37,0,0.02
21,2022,10,12,600,14.55,14.69,14.57,96.4,98.2,97.3,15.96,16.35,16.12,0.48,1.09,533,0.17,330.6,65.07,0,0.02
21,2022,10,12,700,14.55,14.76,14.59,97.4,98.6,98.1,16.19,16.48,16.27,0.57,1.67,649,0.25,27.96,60.94,1.57,0.12
21,2022,10,12,800,14.55,14.79,14.62,97.7,98.4,98.1,16.23,16.51,16.31,0.57,1.39,724,0.36,49.09,49.44,15.02,0.78
21,2022,10,12,900,14.55,14.96,14.72,97.1,98.5,98.1,16.25,16.71,16.41,0.58,1.16,858,0.47,54.01,35.92,75.3,3.91
21,2022,10,12,1000,15.02,16.11,15.47,94.9,97.4,96.2,16.57,17.74,16.89,0.87,1.75,930,0.5,56.15,53.22,156.4,8.29
21,2022,10,12,1100,16.18,16.93,16.61,90.5,94.7,92.5,17.07,17.75,17.48,0.78,1.53,1055,0.25,126.8,66.81,278.4,14.71
21,2022,10,12,1200,16.93,17.85,17.44,86.9,92,89.5,17.36,18.23,17.82,0.97,1.83,1156,0.19,236.4,72.78,499.3,23.9
21,2022,10,12,1300,17.61,18.56,17.96,82,87.9,85.6,17.21,18.04,17.61,1.05,1.72,1231,0.11,204.3,76.44,502.9,24.64
21,2022,10,12,1400,17.47,18.09,17.71,84.1,88.3,86.6,17.15,17.85,17.55,1.02,2.06,1346,0.28,115.8,69.03,247.4,12.49
21,2022,10,12,1500,17.47,17.81,17.65,84.6,88.4,86.7,17.18,17.82,17.5,1.08,1.77,1417,0.26,118.8,70.6,237.6,11.58
21,2022,10,12,1600,17.47,17.75,17.55,77.81,87.5,85.1,15.59,17.62,17.08,1.15,2.57,1531,0.17,22.84,74.62,155.7,7.46
21,2022,10,12,1700,16.79,17.75,17.08,77.81,90.5,87.5,15.73,17.49,17.02,1.05,2.37,1658,0.14,298.6,75.29,32.52,1.5
21,2022,10,12,1800,16.52,17.13,16.74,82.6,89.7,86.2,15.75,16.98,16.42,1.22,2.82,1721,0.33,271.3,69.3,8.41,0.4
21,2022,10,12,1900,16.39,16.83,16.59,81,85.4,83.4,15.32,16.2,15.74,1.1,2.64,1806,0.28,289.3,70,0.28,-0.03
21,2022,10,12,2000,16.15,16.83,16.44,79.37,85.2,82.9,14.95,15.97,15.49,0.84,2.4,1935,0.23,4.56,69.24,0,0.03
21,2022,10,12,2100,16.25,17.34,16.75,70.67,80.1,76.39,13.86,14.99,14.55,1.11,2.49,2013,0.09,278.1,77.55,0,0.02
21,2022,10,12,2200,15.7,18.02,17.34,67.47,87.6,73.07,13.76,15.64,14.43,0.98,2.1,2140,0.16,295,74.07,0,0.03
21,2022,10,12,2300,14.79,15.7,15.01,84.4,91.1,88.2,14.38,15.63,15.05,0.63,1.72,2204,0.3,17.81,58.21,0,0.03
21,2022,10,12,2400,14.79,15.1,14.95,88.3,91.8,90.1,15.04,15.54,15.29,0.53,1.21,2359,0.15,3.54,68.29,0,0.02
21,2022,10,13,100,14.76,15.13,14.88,90.1,92.3,91.5,15.3,15.66,15.47,0.52,1.05,4,0.24,47.31,59.65,0,0.02
21,2022,10,13,200,14.65,15.09,14.86,89.1,92.9,91.5,15.18,15.64,15.46,0.43,1.49,104,0.2,23.7,59.19,0,0.02
21,2022,10,13,300,14.42,14.89,14.67,91.9,94.4,93.3,15.4,15.7,15.56,0.45,1.15,212,0.18,330.7,62.62,0,0.02
21,2022,10,13,400,14.01,14.48,14.16,94.1,95.8,95.1,15.2,15.58,15.35,0.42,1.05,342,0.13,6.56,67.37,0,0.03
21,2022,10,13,500,13.87,14.48,14.13,94,96,95,15.12,15.55,15.32,0.36,0.85,405,0.22,334.3,50,0,0.02
21,2022,10,13,600,13.36,13.94,13.59,95.8,97.4,96.7,14.86,15.28,15.04,0.33,0.59,557,0.09,353.8,68.68,0,0.02
21,2022,10,13,700,13.23,13.6,13.4,97,98.2,97.7,14.82,15.2,15,0.39,0.77,622,0.15,14.44,63.52,2.7,0.16
21,2022,10,13,800,13.3,13.6,13.41,96.9,98,97.6,14.79,15.26,15.01,0.37,1.05,706,0.1,219.7,69.63,46.79,2.36
21,2022,10,13,900,13.47,14.28,13.79,96.7,97.6,97.1,15.02,15.77,15.31,0.34,0.57,850,0.16,156.7,59.45,109.8,5.6
21,2022,10,13,1000,13.94,15.81,14.3,83.9,98.1,96.3,14.83,16.13,15.68,0.72,2.1,959,0.04,83.8,78.74,91.6,5.07
21,2022,10,13,1100,15.98,18.29,17.65,61.79,82.4,67.09,12.72,14.95,13.52,1.61,2.86,1011,0.42,169.9,69.62,190.8,15.84
21,2022,10,13,1200,18.15,18.94,18.61,54.28,68.73,60.77,11.8,14.56,13.02,1.36,2.53,1142,0.57,207.2,61.72,1106,26.52
21,2022,10,13,1300,18.97,19.51,19.23,47.47,57.88,52.43,10.77,12.85,11.68,1.43,2.57,1257,0.5,212.5,65.4,1068,55.04
21,2022,10,13,1400,18.97,19.65,19.36,47.54,52.71,50.08,10.71,11.95,11.25,1.46,2.5,1321,0.57,214.1,63.06,1128,45.14
21,2022,10,13,1500,18.83,19.79,19.32,47.2,55.4,51.24,10.66,12.65,11.48,1.06,2.06,1412,0.34,183.7,66.77,802,17.49
21,2022,10,13,1600,18.43,18.9,18.62,43.73,56.18,48.63,9.38,12.18,10.43,1.31,2.4,1510,0.46,178.1,65.27,247.4,18.12
21,2022,10,13,1700,17.41,18.56,17.95,44.41,52.44,47.68,9.07,10.7,9.81,1.08,2.16,1647,0.04,224.4,79.4,51.19,3.61
21,2022,10,13,1800,15.3,17.41,16.24,49.99,55.36,53.02,9.24,10.56,9.79,0.9,1.71,1740,0.07,60.31,77.62,18.83,0.82
21,2022,10,13,1900,13.5,15.3,14.37,53.73,64.66,59.09,9.23,10.11,9.66,0.52,1.48,1804,0.2,357.1,63.23,0.47,0.05
21,2022,10,13,2000,12.72,13.67,13.29,62.45,70.13,65.97,9.49,10.57,10.06,0.53,1.49,1952,0.23,336,61.24,0,0.02
21,2022,10,13,2100,11.56,13.26,12.56,57.35,66.26,62.01,8.28,9.72,9.02,0.88,1.49,2004,0.75,231.4,30.42,0,0.03
21,2022,10,13,2200,10.24,11.7,10.9,51.7,65.88,58.75,6.58,8.93,7.67,0.67,1.4,2105,0.46,254.6,44.51,0,0.02
21,2022,10,13,2300,9.66,10.41,10.05,45.78,53.61,49.21,5.72,6.62,6.06,0.65,1.45,2259,0.38,240.9,52.6,0,0.01
21,2022,10,13,2400,10.07,10.48,10.22,41.97,48.84,44.51,5.21,6.05,5.54,1.57,2.18,2356,1.51,231.7,15.52,0,0.02
21,2022,10,14,100,8.47,10.14,9.45,41.77,54.22,46.54,5.06,6.36,5.49,0.92,1.77,4,0.57,241.3,50.31,0,0.02
21,2022,10,14,200,8.1,8.5,8.32,49.18,54.42,51.78,5.42,6.01,5.67,0.62,0.93,119,0.51,16.34,33.29,0,0.01
21,2022,10,14,300,8.13,8.64,8.37,45.58,60.14,51.55,5.06,6.52,5.67,0.65,1.15,216,0.46,20.43,43.55,0,-0.01
21,2022,10,14,400,6.12,7.89,6.63,58.61,67.28,63.43,5.97,6.66,6.19,0.4,0.87,312,0.25,1.27,49.14,0,0.01
21,2022,10,14,500,5.71,6.12,5.93,63.88,68.98,66.32,5.96,6.41,6.17,0.48,0.71,425,0.42,346.2,28.32,0,0
21,2022,10,14,600,5.03,5.92,5.68,64.49,72.99,68.61,5.96,6.76,6.27,0.41,0.63,501,0.34,340.8,34.49,0,0
21,2022,10,14,700,4.42,5.24,4.79,69.59,77.35,73.8,6.07,6.72,6.34,0.33,0.47,601,0.2,1.19,52.01,3.41,0.15
21,2022,10,14,800,4.42,5.44,4.89,72.86,79.93,75.43,6.22,7.19,6.53,0.37,0.67,754,0.22,32.99,52.24,23.64,1.26
21,2022,10,14,900,5.44,7.42,6.19,71.6,81.8,77.4,6.89,8.14,7.33,0.34,0.56,848,0.18,176.1,55.78,100.5,4.72
21,2022,10,14,1000,7.48,10.68,9.04,62.65,77.07,72.97,7.62,9.33,8.4,0.47,0.79,947,0.27,191.8,52.15,68.52,9.49
21,2022,10,14,1100,10.75,14.08,12.27,45.65,69.32,53.23,6.83,8.96,7.57,0.65,1.2,1057,0.4,151.6,50.65,171.1,16.61
21,2022,10,14,1200,14.01,16.15,15.12,30.4,57.99,43.51,5.47,9.27,7.44,1.06,2.16,1156,0.5,193.7,58.8,1196,18.57
21,2022,10,14,1300,15.7,16.38,16.04,27.75,38.56,32.28,5.06,7.18,5.88,1.53,2.69,1250,0.52,201.5,65.77,1367,68.08
21,2022,10,14,1400,16.11,16.86,16.44,27.07,34.69,29.77,4.95,6.56,5.57,1.61,2.68,1330,0.42,225.7,69.62,1302,50.8
21,2022,10,14,1500,16.45,17.34,16.95,26.19,38.84,31.3,5.03,7.65,6.05,1.11,2.72,1417,0.53,177,58.61,1035,23.48
21,2022,10,14,1600,16.62,17.3,16.85,26.66,39.04,31.16,5.06,7.4,5.98,1,2.01,1532,0.37,222.9,64.49,377.7,26.29
21,2022,10,14,1700,15.09,16.66,15.97,30.3,46.86,38.95,5.57,8.09,7.06,0.63,1.31,1627,0.2,191.3,66.9,44.68,3.62
21,2022,10,14,1800,11.77,15.09,12.96,47.14,58.02,52.61,6.74,8.52,7.85,0.56,1.04,1720,0.2,317.7,64.9,16.91,0.7
21,2022,10,14,1900,10.48,11.77,11.12,49.59,57.89,54.21,6.45,7.89,7.17,0.55,0.92,1801,0.32,325.6,52.5,0.36,0.04
21,2022,10,14,2000,10.14,11.22,10.69,49.93,60.61,56.18,6.5,7.94,7.21,0.51,1.03,2000,0.32,329.6,48.84,0,0.01
21,2022,10,14,2100,9.73,10.54,10.17,55.44,64.69,60.5,6.96,8,7.51,0.53,0.83,2012,0.26,8.38,57.54,0,0.01
21,2022,10,14,2200,9.32,9.86,9.54,60.68,67.69,64.95,7.28,8.16,7.73,0.42,0.64,2111,0.25,330.8,51.77,0,0.01
21,2022,10,14,2300,8.33,9.8,9,60.37,70.54,66.88,7.31,8.06,7.67,0.54,0.91,2240,0.16,351.4,68.27,0,0.01
21,2022,10,14,2400,8.23,8.61,8.34,68.84,73.27,70.71,7.54,8.04,7.76,0.55,1.05,2315,0.25,5.78,59.96,0,0
21,2022,10,15,100,7.89,8.64,8.3,68.1,74.97,71.04,7.54,8.05,7.77,0.52,1,48,0.24,12.83,59.54,0,0
21,2022,10,15,200,7.28,7.96,7.66,72.24,77.99,75.38,7.62,8.26,7.89,0.48,0.83,116,0.26,350.6,55.35,0,0.01
21,2022,10,15,300,7.01,8.03,7.55,74.08,81.1,77.18,7.74,8.34,8.02,0.45,0.77,216,0.17,18.49,64.05,0,0
21,2022,10,15,400,6.26,7.14,6.81,78.44,84.3,81.1,7.84,8.22,8.01,0.47,0.75,302,0.19,345.2,62.93,0,0.01
21,2022,10,15,500,5.14,6.19,5.87,84.5,88.8,86.2,7.78,8.17,7.99,0.48,0.83,453,0.09,5.52,72.66,0,0
21,2022,10,15,600,4.15,5.14,4.47,88.5,92.7,91,7.52,7.83,7.64,0.49,0.93,510,0.2,329.7,62.58,0,0.01
21,2022,10,15,700,4.56,5.58,5.09,87.1,91.6,89.1,7.69,8.04,7.82,0.48,0.76,606,0.2,355.6,61.51,3.27,0.13
21,2022,10,15,800,5.17,5.95,5.53,86.6,89.5,88.1,7.81,8.24,7.97,0.53,0.91,706,0.09,1.59,73.52,26.09,1.34
21,2022,10,15,900,5.78,7.28,6.3,85.4,89.5,87.7,8.07,8.74,8.36,0.48,0.81,900,0.12,169.5,70.05,96.7,5.03
21,2022,10,15,1000,7.42,11.5,9.38,71.5,86.6,80.4,8.7,10.47,9.46,0.75,1.35,913,0.05,151.8,78.15,99.6,8.08
21,2022,10,15,1100,11.5,16.53,14,58.16,77.14,68.69,9.82,12.19,10.97,0.89,1.65,1057,0.04,333.2,79.02,254.4,21.33
21,2022,10,15,1200,16.9,20.81,19.43,30.33,60.4,42.08,7.25,11.95,9.4,1.2,2.97,1118,0.25,165.8,72.22,1076,17.03
21,2022,10,15,1300,20.67,21.69,21.27,29.52,41.01,33.51,7.28,10.46,8.47,1.27,2.21,1209,0.59,219.9,59.46,1306,64.09
21,2022,10,15,1400,21.42,22.1,21.83,30.88,39.52,34.53,7.91,10.42,9.04,1.09,2.05,1357,0.51,176,58.98,1236,43.78
21,2022,10,15,1500,21.72,22.2,21.92,31.29,38.56,33.66,8.22,10.13,8.85,1.19,2.58,1424,0.29,242.8,70.53,864,20.83
21,2022,10,15,1600,21.21,22.1,21.74,31.83,37.48,33.94,8.31,9.8,8.83,1.08,1.93,1548,0.26,207,70.75,352.1,23.8
21,2022,10,15,1700,20.33,21.32,20.92,31.63,40.81,35.11,7.97,9.94,8.68,0.96,2,1651,0.35,347.7,64.71,62.64,4.06
21,2022,10,15,1800,17.27,20.33,18.67,36.25,54.07,46.39,8.63,10.91,9.94,0.62,0.93,1727,0.19,330.4,67.37,19.5,0.78
21,2022,10,15,1900,16.25,18.09,17.04,44.62,57.61,52.42,9.21,10.92,10.16,0.64,1.23,1852,0.23,316.5,64.87,0.28,-0.03
21,2022,10,15,2000,15.57,16.45,15.98,54.41,61.56,57.91,10.08,10.95,10.51,0.67,1.24,1945,0.39,332.3,53,0,-0.04
21,2022,10,15,2100,15.3,16.25,15.8,57.88,63.94,60.15,10.37,11.39,10.79,0.71,1.11,2009,0.21,292.1,67.84,0,-0.06
21,2022,10,15,2200,14.49,15.3,14.92,61.7,67.21,65.17,10.67,11.41,11.05,0.76,1.36,2137,0.32,13.34,61.72,0,-0.04
21,2022,10,15,2300,13.87,15.27,14.39,63.6,71.19,68.79,10.93,11.66,11.26,0.59,1.33,2206,0.22,342.2,64.58,0,0.02
21,2022,10,15,2400,13.43,14.15,13.81,68.77,73.26,70.72,10.97,11.4,11.16,0.55,0.89,2325,0.25,7.75,59.96,0,0.01
21,2022,10,16,100,12.99,13.88,13.3,70.44,74.93,72.89,10.92,11.72,11.13,0.52,1.03,51,0.28,8.82,55.1,0,0.01
21,2022,10,16,200,12.59,13.4,12.87,71.5,77.35,75.22,10.94,11.43,11.17,0.59,0.99,138,0.21,6.16,65.33,0,0.01
21,2022,10,16,300,12.45,13.2,12.76,73.81,78.2,76.37,11,11.52,11.25,0.5,0.87,244,0.28,359.9,54.31,0,0.01
21,2022,10,16,400,11.22,12.45,11.82,77.41,83.5,81.2,11.09,11.43,11.24,0.43,0.81,317,0.2,6.78,59.31,0,0.01
21,2022,10,16,500,10.27,11.43,10.66,82.7,88.2,86.4,10.91,11.31,11.08,0.52,0.87,448,0.16,324.9,67.01,0,0.01
21,2022,10,16,600,10.27,10.95,10.49,86.9,89.1,88,11.01,11.4,11.16,0.52,0.92,502,0.23,336.7,60.47,0,0.01
21,2022,10,16,700,10.88,11.5,11.11,85,87.1,86.4,11.25,11.67,11.41,0.48,0.85,637,0.18,359.1,64.33,3.32,0.22
21,2022,10,16,800,10.48,11.36,10.88,86.1,89.9,87.9,11.25,11.77,11.44,0.57,1.04,702,0.11,348.8,72.96,39.28,2.17
21,2022,10,16,900,10.68,12.65,11.34,84.8,89.6,87.5,11.36,12.5,11.74,0.44,0.85,900,0.05,61.13,76.68,161.4,8.65
21,2022,10,16,1000,12.72,14.96,13.99,73.19,84.6,79.69,11.91,13.22,12.71,0.48,0.99,933,0.06,176.4,75.46,231.6,13.29
21,2022,10,16,1100,15.03,18.7,16.7,61.55,78.9,72.43,12.67,14.61,13.73,0.62,1.44,1019,0.38,192.2,50.62,272.3,26.56
21,2022,10,16,1200,18.8,21.28,20.3,48.22,64.41,55.88,12.1,14.85,13.28,0.71,1.4,1143,0.35,162.3,57.36,848,24.55
21,2022,10,16,1300,21.01,21.49,21.12,46.66,57.07,51.61,11.8,14.19,12.92,0.74,1.88,1208,0.17,157.7,71.37,547.8,27.04
21,2022,10,16,1400,21.01,21.89,21.42,46.18,55.84,50.23,11.68,14.24,12.82,1.09,1.9,1353,0.59,167.8,55.14,711.9,29.47
21,2022,10,16,1500,21.01,22,21.55,44.48,53.73,48.2,11.4,14.11,12.4,1.02,2.85,1431,0.5,191.8,58.11,528.2,20.3
21,2022,10,16,1600,20.47,21.55,20.95,46.18,51.69,49.11,11.64,13.15,12.17,1.09,2.52,1518,0.25,163.1,71.19,314.6,16.86
21,2022,10,16,1700,19.38,20.53,19.8,49.18,58.09,54.77,11.88,13.21,12.63,0.61,1.72,1601,0.09,294.5,75.01,85.4,4.35
21,2022,10,16,1800,18.12,19.45,18.73,56.73,64.34,60.75,12.58,13.57,13.12,0.54,1.11,1751,0.32,355.3,51.03,23.15,1.21
21,2022,10,16,1900,17.41,18.09,17.83,60.06,68.12,62.89,12.24,13.58,12.84,0.52,1.01,1838,0.17,2.04,66.44,0.13,-0.03
21,2022,10,16,2000,16.59,17.54,17.18,61.49,68.83,64.92,12.27,13.27,12.71,0.61,1.17,1906,0.16,8.24,69.97,0,-0.04
21,2022,10,16,2100,16.05,16.79,16.53,65.43,71.62,68.44,12.5,13.51,12.86,0.6,1.05,2014,0.31,13.35,56.31,0,-0.05
21,2022,10,16,2200,14.69,16.11,15.39,70.53,76.73,74.06,12.69,13.25,12.94,0.48,0.8,2106,0.2,33.97,61.89,0,-0.03
21,2022,10,16,2300,14.21,14.82,14.47,76.32,81.6,79.33,12.75,13.39,13.06,0.56,1.08,2216,0.19,331.1,66.21,0,0.02
21,2022,10,16,2400,13.3,15.24,14.2,79.73,96.5,87.6,13.21,15.22,14.16,0.76,1.79,2321,0.27,346.8,65.32,0,0.02
21,2022,10,17,100,13.06,13.4,13.18,95.8,100,98.1,14.52,15.16,14.85,0.68,1.56,56,0.3,2.7,60.7,0,0.01
21,2022,10,17,200,12.79,14.01,13.21,84.7,100.1,95.8,13.31,15.25,14.53,0.99,2.8,138,0.06,286.2,78.48,0,0.02
21,2022,10,17,300,13.13,14.22,13.5,81.9,96.9,91.9,13.21,14.7,14.21,0.74,1.77,236,0.15,359.4,72.56,0,0.01
21,2022,10,17,400,13.13,14.83,13.65,80.9,97.8,92.3,13.49,14.83,14.4,0.82,1.63,310,0.07,342.5,77.67,0,0.01
21,2022,10,17,500,13.37,15.03,14.02,79.86,94.6,88.1,13.52,14.76,14.08,0.8,1.65,445,0.1,347,75.67,0,0.01
21,2022,10,17,600,13.54,15.03,14.2,81.2,93.6,87.2,13.28,14.77,14.11,0.73,1.63,503,0.05,178.6,78.35,0,0.01
21,2022,10,17,700,13.87,14.93,14.45,78.74,90.4,84.1,13.21,14.45,13.83,0.79,1.83,657,0.08,260.6,76.69,1.5,0.08
21,2022,10,17,800,13.53,14.69,14.14,78.63,93.1,87.1,13.02,14.64,14.03,0.77,1.47,732,0.05,227.5,78.22,26.67,1.4
21,2022,10,17,900,13.43,15.06,14.53,72.85,94.6,80.9,12.3,14.66,13.33,0.99,2.02,818,0.13,26.77,75.43,68.9,3.62
21,2022,10,17,1000,14.86,16.18,15.43,62.23,79.45,71.32,11.34,13.57,12.48,1.1,2.13,944,0.25,190.2,71.14,139.9,8.72
21,2022,10,17,1100,15.91,16.66,16.15,52.58,64.82,57.91,9.83,11.81,10.62,1.64,3.02,1033,0.23,166.2,75.04,194,24.41
21,2022,10,17,1200,16.56,17.34,16.83,49.04,58.9,53.54,9.38,11.59,10.26,1.95,3.29,1139,0.08,169.9,79.42,1001,25.25
21,2022,10,17,1300,16.93,17.68,17.18,46.05,56.25,50.51,8.92,10.99,9.9,1.64,3.17,1214,0.13,279.7,77.81,1252,56.12
21,2022,10,17,1400,16.25,17.95,16.97,49.14,59.24,52.41,9.32,12.03,10.14,1.39,3.4,1325,0.22,174.5,74.3,675.8,23.27
21,2022,10,17,1500,16.11,16.9,16.53,46.45,53.29,50.26,8.94,10.17,9.45,1.34,2.41,1448,0.24,257.1,73.37,508.5,17.12
21,2022,10,17,1600,15.57,16.45,16.12,43.8,52.78,47.75,8.02,9.81,8.75,1.4,2.65,1555,0.3,257.7,71.78,329.8,17.38
21,2022,10,17,1700,14.82,15.7,15.22,44.96,51.49,47.36,7.81,9.18,8.19,1.47,2.77,1651,0.13,285.9,77.22,60.82,4.27
21,2022,10,17,1800,13.23,14.82,14.02,45.91,53.36,49.08,7.62,8.22,7.85,1.41,2.24,1744,0.28,351.6,72.52,16.85,0.67
21,2022,10,17,1900,11.73,13.26,12.47,47.41,56.53,51.68,6.84,8.18,7.47,0.73,1.85,1830,0.18,59.81,70.54,0.21,0.04
21,2022,10,17,2000,10.61,11.77,11.2,48.23,59.63,52.32,6.51,7.69,6.95,0.77,1.48,1950,0.17,226,71.52,0,0.02
21,2022,10,17,2100,8.78,10.48,9.71,54.08,65.44,58.91,6.31,7.98,7.1,0.98,1.61,2052,0.78,229.6,36.09,0,0.02
21,2022,10,17,2200,7.28,8.81,8.05,53.67,60.07,56.95,5.65,6.6,6.13,1.15,2.28,2145,0.83,228.6,42.56,0,0.02
21,2022,10,17,2300,6.26,7.28,6.79,53.47,59.86,56.07,5.24,6.03,5.54,1.13,2.6,2250,0.86,224.3,39.19,0,0.01
21,2022,10,17,2400,5.24,6.26,5.71,54.01,60.68,57.36,4.82,5.69,5.25,1.01,2.24,2304,0.73,231,42.74,0,0.01
21,2022,10,18,100,3.57,5.2,4.45,55.44,67.28,60.73,4.83,5.53,5.09,0.68,1.61,3,0.28,213.9,62.39,0,0.01
21,2022,10,18,200,2.39,3.61,3.06,63.07,70.35,66.05,4.76,5.44,5.02,0.63,1.19,159,0.1,158.3,74.52,0,0
21,2022,10,18,300,1.2,2.52,1.91,63.82,70.62,67.02,4.44,4.97,4.7,0.64,1.25,215,0.2,111.6,67.17,0,-0.01
21,2022,10,18,400,0.28,1.23,0.8,64.03,74.78,69.43,4.13,4.68,4.49,0.88,1.93,345,0.47,228.4,54.94,0.03,-0.01
